entry_id,Publisher Name,Keyword,Match Type,Campaign,Keyword Group,Category,Bid Strategy,Status,Search Engine Bid,Impressions,Avg. Pos.,Avg. Cost per Click,Clicks
mkt_627,Google - US,barcelona tickets,Broad,Western Europe Destinations,Barcelona,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"1,783",5.58,$1.54 ,15
mkt_628,Google - US,greece cheap flight,Broad,Google_Yearlong 2006,Google|Greece,greece,Position 5-10 Bid Strategy,Paused,$6.25 ,211,3.39,$2.29 ,7
mkt_629,Google - US,barcelona flights,Broad,Geo Targeted San Francisco,San Francisco to Barcelona Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,19,1.52,$3.31 ,3
mkt_630,Google - US,uk ticket,Broad,Western Europe Destinations,UK,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,44,2.09,$2.90 ,4
mkt_631,Google - US,paris airport,Broad,Geo Targeted Chicago,Chicago to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,120,1.35,$0.71 ,1
mkt_632,MSN - US,nice airport,Broad,Air France Brand & French Destinations,Nice,uncategorized,,Live,$0.00 ,432,1.22,$1.84 ,13
mkt_633,Google - US,athens flight,Broad,Geo Targeted Houston,Houston to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,62,1.74,$3.94 ,4
mkt_634,Overture - US,air ticket direct,Standard,Unassigned,Unassigned,airgeneral,Position 5-10 Bid Strategy,Paused,$0.13 ,240,3.15,$1.98 ,4
mkt_635,Google - US,rome cheap airfare,Broad,Geo Targeted New York,New York to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,3,1,$3.72 ,3
mkt_636,Google - US,athens ticket,Broad,Geo Targeted Houston,Houston to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,2,1,$3.83 ,1
mkt_637,Google - US,discount airfares - broad,Broad,Google_Yearlong 2006,Google|Discount Airfare,discountairfare,Postiion 1-4 Bid Strategy,Paused,$7.50 ,"1,646",2.27,$5.90 ,36
mkt_638,Google - US,paris travel bargain,Broad,Paris & France Terms,Paris,uncategorized,Position 5-10 Bid Strategy,Paused,$10.00 ,20,2.96,$4.84 ,1
mkt_639,Google - US,athens flights,Broad,Geo Targeted Philadelphia,Philadelphia to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,22,1.18,$2.19 ,2
mkt_640,Overture - Global,miami vacation,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,"1,488",1.03,$1.55 ,20
mkt_641,MSN - US,fly to paris,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Live,$0.00 ,184,1.04,$0.88 ,24
mkt_642,Overture - US,munich airport,Advanced,Unassigned,Unassigned,munich,Position 5-10 Bid Strategy,Paused,$0.81 ,"10,840",2.99,$0.40 ,14
mkt_643,Google - US,milan airfare,Broad,Western Europe Destinations,Milan,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,241,4.45,$1.50 ,7
mkt_644,Google - US,rome air fare,Broad,Geo Targeted DC,DC to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,1,3,$2.18 ,1
mkt_645,Google - US,air france flights to nice,Broad,French Destinations,Nice Branded,uncategorized,Position 2-5 Bid Strategy,Live,$15.00 ,2,1,$1.26 ,2
mkt_646,Overture - US,chicago to venice,Advanced,Unassigned,Unassigned,chicago,Position 5-10 Bid Strategy,Paused,$0.33 ,190,4.66,$0.13 ,1
mkt_647,Overture - US,stuttgart cheap flight,Advanced,Unassigned,Unassigned,stuttgart,Position 1-2 Target,Paused,$0.95 ,93,1.98,$0.96 ,4
mkt_648,Google - US,cheap europe flight,Broad,Geo Targeted Los Angeles,Cheap Europe Los Angeles,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,11,1.09,$1.58 ,4
mkt_649,Google - US,paris cheap airlines,Broad,Geo Targeted San Francisco,San Francisco to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,4,1.5,$3.95 ,1
mkt_650,Google - US,france airfares,Broad,Geo Targeted DC,DC to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,10,1.7,$2.29 ,2
mkt_651,Google - Global,lyon flights,Broad,Air France Global Campaign,Lyon,lyon,Position 1- 3,Unavailable,$2.50 ,"5,122",1.26,$1.68 ,14
mkt_652,Google - US,athens flight deals,Broad,Geo Targeted DC,DC to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,1,1,$5.60 ,1
mkt_653,Overture - US,warsow,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Paused,$11.25 ,"1,718",1.1,$0.79 ,50
mkt_654,Overture - Global,rome air travel,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,46,1.5,$0.55 ,1
mkt_655,Google - Global,flights to france,Broad,Air France Brand & French Destinations,France,uncategorized,,Paused,$5.00 ,"3,400",2.06,$2.99 ,344
mkt_656,Google - US,turkey fare,Broad,Western Europe Destinations,Turkey,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,82,1.2,$1.82 ,3
mkt_657,Google - US,paris cheap flight,Broad,Geo Targeted Houston,Houston to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,104,2.87,$2.16 ,10
mkt_658,Yahoo - US,international plane ticket,Advanced,Geo Targeted Atlanta,International Atlanta,uncategorized,,Paused,$6.25 ,13,1,$1.31 ,2
mkt_659,MSN - Global,ticket paris,Broad,Air France Brand & French Destinations,Paris,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,166,2.31,$3.74 ,1
mkt_660,Overture - US,air plain ticket,Standard,Unassigned,Unassigned,airgeneral,Position 5-10 Bid Strategy,Paused,$0.29 ,696,3.05,$0.57 ,5
mkt_661,Google - US,florence air fare,Broad,Geo Targeted New York,New York to Florence Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,1,1,$2.33 ,1
mkt_662,Overture - Global,lille flight,Standard,Unassigned,Unassigned,lille,Position 1-2 Target,Paused,$0.50 ,443,1.61,$0.52 ,3
mkt_664,Yahoo - US,low cost flight to paris,Standard,Paris & France Terms,Paris,uncategorized,,Live,$6.25 ,346,1.58,$1.01 ,5
mkt_665,Overture - Global,france information paris travel,Advanced,Unassigned,Unassigned,paris,Position 1-2 Target,Sent,$0.16 ,"2,350",2.43,$0.20 ,7
mkt_666,Overture - US,flight to greece,Standard,Unassigned,Unassigned,greece,Position 5-10 Bid Strategy,Paused,$0.51 ,"11,984",1.85,$0.70 ,168
mkt_667,Google - US,france tickets,Broad,Geo Targeted New York,New York to France Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,"2,087",1.79,$3.21 ,70
mkt_668,Google - US,athens airfare,Broad,Geo Targeted Los Angeles,Los Angeles to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,3,1,$1.61 ,1
mkt_669,Google - US,spain travel,Broad,Western Europe Destinations,Spain,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"5,273",2.36,$2.72 ,75
mkt_670,Google - US,paris cheap airfare,Broad,Geo Targeted Chicago,Chicago to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,35,1.2,$1.96 ,6
mkt_671,Overture - Global,france getaway,Standard,Unassigned,Unassigned,france,,Sent,$8.75 ,270,2.2,$0.90 ,4
mkt_672,Google - Global,trips to france,Broad,Air France Global Campaign,France,france,Position 1- 3,Unavailable,$8.75 ,"4,972",3.31,$4.24 ,117
mkt_673,Google - Global,bologna flight,Broad,Air France Global Campaign,Bologna,bologna,Position 1- 3,Unavailable,$11.25 ,22,1.05,$3.64 ,2
mkt_674,Google - US,rome airport,Broad,Geo Targeted Houston,Houston to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,142,1.35,$3.08 ,4
mkt_675,Google - Global,brussels cheap tickets,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unavailable,$11.25 ,11,1,$1.33 ,1
mkt_676,Overture - Global,amsterdam trip,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,776,1.43,$2.51 ,12
mkt_677,Overture - Global,cheap nice airfare,Advanced,Unassigned,Unassigned,nice,Position 1-2 Target,Paused,$0.58 ,"14,936",2.54,$0.44 ,6
mkt_678,Google - US,milan airline,Broad,Geo Targeted New York,New York to Milan Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,2,1,$1.75 ,1
mkt_679,Overture - US,international airfare price,Standard,Unassigned,Unassigned,internationalgeneral,Position 5-10 Bid Strategy,Paused,$0.15 ,875,3.87,$0.31 ,1
mkt_680,Google - Global,france ticket,Broad,Air France Global Campaign,France,france,Position 1- 3,Unavailable,$6.25 ,"7,633",2.05,$3.61 ,234
mkt_681,Overture - US,dakar,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Paused,$11.25 ,565,0.9,$0.61 ,24
mkt_682,Overture - US,flight to britain,Advanced,Unassigned,Unassigned,britain,Position 5-10 Bid Strategy,Paused,$0.55 ,105,1.75,$0.41 ,2
mkt_683,Google - US,lyon ticket,Broad,French Destinations,Lyon,uncategorized,Position 2-5 Bid Strategy,Paused,$10.00 ,233,1.66,$1.63 ,2
mkt_684,MSN - US,air france ticket,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,,Live,$0.00 ,649,1.16,$3.00 ,47
mkt_686,Overture - Global,airfrance.com us,Advanced,Unassigned,Unassigned,airfrancewebsite,,Paused,$7.50 ,438,1.18,$0.17 ,52
mkt_687,Overture - Global,new york airfare,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,244,1.01,$2.17 ,5
mkt_688,Google - Global,france airports,Broad,Air France Brand & French Destinations,France,uncategorized,,Paused,$5.00 ,"1,099",1.04,$1.13 ,30
mkt_689,MSN - Global,france flight,Broad,Air France Brand & French Destinations,France,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,661,2.33,$3.18 ,4
mkt_690,Google - Global,airfrance airline,Broad,Air France Brand & French Destinations,Air France Brand,uncategorized,,Unavailable,$5.00 ,142,1.05,$0.92 ,27
mkt_691,Google - US,european airfares,Broad,Western Europe Destinations,Europe,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,68,1.31,$1.09 ,4
mkt_692,MSN - US,paris flights,Broad,Air France Brand & French Destinations,Paris,uncategorized,,Live,$0.00 ,"4,123",1.45,$3.25 ,72
mkt_693,Yahoo - US,luxury flight,Advanced,Business Class,Luxury Flight,uncategorized,,Live,$7.50 ,62,2.47,$5.53 ,2
mkt_694,Overture - Global,flight to lyon,Advanced,Unassigned,Unassigned,france,,Sent,$8.75 ,"14,097",1.26,$0.76 ,145
mkt_695,Google - US,france air fares,Broad,Geo Targeted New York,New York to France Sale,uncategorized,Position 5-10 Bid Strategy,Live,$6.25 ,24,1.17,$2.85 ,2
mkt_696,Overture - US,cheap airfare to germany,Advanced,Unassigned,Unassigned,germany,Position 5-10 Bid Strategy,Paused,$0.39 ,866,1.56,$0.71 ,57
mkt_697,Google - US,spain flight,Broad,Western Europe Destinations,Spain,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,717,1.71,$2.81 ,14
mkt_698,Overture - Global,flight to nimes,Standard,Unassigned,Unassigned,nimes,Position 1-2 Target,Paused,$0.58 ,548,1.65,$0.63 ,16
mkt_699,Google - US,air france india flight,Broad,Outside Western Europe,India Branded,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,2,1,$1.75 ,2
mkt_700,Overture - US,airfrance usa,Standard,Unassigned,Unassigned,airfrance,,Paused,$7.50 ,"1,023",1.88,$0.49 ,44
mkt_701,Overture - US,fly to madrid,Advanced,Unassigned,Unassigned,fly,Position 5-10 Bid Strategy,Paused,$0.64 ,169,2.08,$0.59 ,11
mkt_702,Google - US,flights to turkey,Broad,Google_Yearlong 2006,Google|Turkey,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,"13,394",1.87,$2.14 ,"1,258"
mkt_703,Google - US,cheap europe flights,Broad,Geo Targeted DC,Cheap Europe DC,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,32,1.26,$2.56 ,6
mkt_704,MSN - Global,flight to paris,Broad,Air France Brand & French Destinations,Air France Website,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,138,1.99,$2.25 ,1
mkt_705,Yahoo - US,europe air flight,Advanced,Geo Targeted DC,Europe DC,uncategorized,,Paused,$6.25 ,2,1,$1.26 ,1
mkt_706,Google - US,europe airline tickets,Broad,Geo Targeted Boston,Europe Boston,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,4,1,$3.58 ,1
mkt_707,Overture - Global,paris charles de gaulle airport,Advanced,Unassigned,Unassigned,franceairports,Position 1-2 Target,Paused,$0.91 ,"7,198",1.72,$0.70 ,28
mkt_708,Google - US,europe france travel,Broad,Paris & France Terms,France,uncategorized,Pos 3-6,Paused,$10.00 ,63,1.39,$4.13 ,1
mkt_709,Yahoo - US,international airport,Advanced,Geo Targeted Los Angeles,International Los Angeles,uncategorized,,Paused,$6.25 ,420,1.96,$1.70 ,11
mkt_710,MSN - Global,paris tickets,Broad,Air France Brand & French Destinations,Paris,agen,Position 1-4 Bid Strategy,Deactivated,$0.00 ,"1,495",1.73,$3.79 ,31
mkt_711,Overture - Global,trip to paris france,Advanced,Unassigned,Unassigned,paris,Position 1-2 Target,Sent,$0.51 ,550,1.66,$0.69 ,37
mkt_712,Yahoo - US,flight to milan,Advanced,Western Europe Destinations,Milan,uncategorized,,Live,$6.25 ,420,1.04,$1.29 ,2
mkt_713,Overture - US,air france air line,Standard,Unassigned,Unassigned,airfrance,Position 2-5 Bid Strategy,Paused,$0.13 ,108,5.83,$0.45 ,2
mkt_714,Overture - US,munich airfare,Advanced,Unassigned,Unassigned,munich,Position 5-10 Bid Strategy,Paused,$0.59 ,"18,057",1.38,$0.46 ,16
mkt_715,Google - US,uk airports,Broad,Western Europe Destinations,UK,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,30,1.12,$1.08 ,1
mkt_716,Google - Global,france cheap flights,Broad,Air France Brand & French Destinations,France,uncategorized,,Paused,$5.00 ,"1,200",1.62,$2.79 ,145
mkt_717,Google - US,italy cheap tickets,Broad,Western Europe Destinations,Italy,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,667,5.28,$0.98 ,23
mkt_718,Overture - Global,avignon airport,Standard,Unassigned,Unassigned,avignon,Position 1-2 Target,Paused,$0.18 ,223,1.82,$0.18 ,4
mkt_719,Google - US,athens airline tickets,Broad,Geo Targeted New York,New York to Athens Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,1,1,$2.65 ,1
mkt_720,Google - US,air france fr,Broad,Air France Branded,Air France Website,uncategorized,,Live,$15.00 ,901,1,$1.37 ,99
mkt_721,Yahoo - US,cheap europe flight,Advanced,Geo Targeted Philadelphia,Cheap Europe Philadelphia,uncategorized,,Paused,$6.25 ,9,1.11,$3.39 ,1
mkt_722,Google - US,rome cheap flights,Broad,Geo Targeted San Francisco,San Francisco to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,4,1,$4.95 ,1
mkt_723,Overture - Global,chicago to vacation,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,"1,465",1.03,$1.62 ,8
mkt_724,Yahoo - US,international airport,Advanced,Geo Targeted Houston,International Houston,uncategorized,,Paused,$6.25 ,480,2.09,$3.24 ,3
mkt_725,Google - US,italy cheap tickets,Broad,Geo Targeted New York,New York to Italy Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,22,1.63,$2.81 ,8
mkt_726,Google - US,italy cheap flight,Broad,Google_Yearlong 2006,Google|Italy,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,145,2.6,$2.00 ,5
mkt_727,MSN - Global,flight to nice,Broad,Air France Brand & French Destinations,Nice,uncategorized,Position 2-5 Bid Strategy,Deactivated,$0.00 ,94,1.99,$2.86 ,1
mkt_729,Yahoo - US,ny to athens,Advanced,Western Europe Destinations,Athens,uncategorized,,Live,$6.25 ,2,1,$0.69 ,1
mkt_730,Yahoo - US,italy airfares,Advanced,Geo Targeted Atlanta,Atlanta to Italy Sale,uncategorized,,Paused,$6.25 ,2,1,$0.89 ,1
mkt_731,Overture - Global,travel to cannes,Standard,Unassigned,Unassigned,cannes,Position 1-2 Target,Paused,$1.08 ,456,1.4,$0.80 ,6
mkt_732,Google - US,rome airfare,Broad,Geo Targeted DC,DC to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,6,1.5,$3.58 ,3
mkt_733,Google - Global,brussels flights,Broad,Air France Global Campaign,Brussels,brussels,Position 1- 3,Unavailable,$11.25 ,766,1.03,$3.64 ,11
mkt_734,Overture - Global,chicago plane ticket,Standard,Unassigned,Unassigned,ebsaleend7.28,,Paused,$8.75 ,60,1.05,$0.65 ,1
mkt_736,Yahoo - US,milan flight,Advanced,Geo Targeted Boston,Boston to Milan Sale,uncategorized,,Paused,$6.25 ,4,1,$1.89 ,1
mkt_737,Yahoo - US,paris ticket,Advanced,Geo Targeted DC,DC to Paris Sale,uncategorized,,Live,$6.25 ,16,1.25,$3.25 ,1
mkt_738,Google - US,cheap international flights,Broad,Geo Targeted New York,Cheap International New York,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,107,3.06,$1.98 ,1
mkt_739,Google - US,paris fares,Broad,Geo Targeted Miami,Miami to Paris Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,11,2.91,$2.43 ,1
mkt_740,Overture - US,airline ticket prices online,Standard,Unassigned,Unassigned,airlinegeneral,Position 5-10 Bid Strategy,Paused,$0.50 ,"1,151",3.16,$0.41 ,1
mkt_741,Google - US,flight to milan,Broad,Western Europe Destinations,Milan,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,653,5.35,$1.17 ,25
mkt_742,Google - US,flights to europe,Broad,Western Europe Destinations,Europe,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,"8,682",1.78,$2.73 ,543
mkt_743,Google - US,barcelona flights,Broad,Western Europe Destinations,Barcelona,uncategorized,Position 5-10 Bid Strategy,Unavailable,$0.00 ,"4,006",4.9,$1.91 ,95
mkt_744,Google - US,cheap international airline ticket,Broad,Geo Targeted Boston,Cheap International Boston,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,19,2.05,$1.63 ,1
mkt_745,Google - US,rome airfares,Broad,Google_Yearlong 2006,Google|Rome,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,308,1.62,$1.16 ,14
mkt_746,Google - US,france air ticket,Broad,Geo Targeted Chicago,Chicago to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,5,1,$0.91 ,1
mkt_747,Google - US,international flight,Broad,Geo Targeted Philadelphia,International Philadelphia,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,21,1.05,$2.33 ,2
mkt_748,Google - US,europe tickets,Broad,Western Europe Destinations,Europe,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,"2,580",1.89,$2.68 ,60
mkt_749,Overture - US,cheap flight from paris,Standard,Unassigned,Unassigned,paris,Position 2-5 Bid Strategy,Paused,$0.13 ,266,2.5,$1.09 ,2
mkt_750,Google - US,international air tickets,Broad,Geo Targeted Philadelphia,International Philadelphia,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,12,1,$2.59 ,1
mkt_751,Overture - Global,mulhouse flight,Standard,Unassigned,Unassigned,mulhouse,Position 1-2 Target,Paused,$0.26 ,457,1.9,$0.51 ,6
mkt_752,Google - Global,flight to naples,Broad,Air France Global Campaign,Naples,uncategorized,Position 1- 3,Unavailable,$11.25 ,7,1,$2.36 ,2
mkt_753,Google - US,milan ticket,Broad,Western Europe Destinations,Milan,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,253,4.5,$0.87 ,4
mkt_754,Google - US,france airport,Broad,Geo Targeted Los Angeles,Los Angeles to France Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,20,1.05,$6.05 ,1
mkt_755,Google - US,england travel,Broad,Google_Yearlong 2006,Google|England,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,375,1.61,$2.38 ,8
mkt_756,Google - US,rome airports,Broad,Geo Targeted New York,New York to Rome Sale,uncategorized,Position 5-10 Bid Strategy,Unavailable,$6.25 ,19,1.32,$0.99 ,2
mkt_757,Google - US,air france deals,Broad,Air France Branded,Air France Brand,uncategorized,Position 1 -2 Target,Paused,$5.46 ,"2,455",1.94,$2.56 ,278
mkt_758,Google - Global,strasbourg airlines,Broad,Air France Global Campaign,Strasbourg,strasbourg,Position 1- 3,Unavailable,$11.25 ,47,1.14,$1.05 ,1
mkt_759,Overture - Global,aeroport roissy charles de gaulle,Standard,Unassigned,Unassigned,franceairports,Position 1-2 Target,Paused,$0.19 ,"2,683",3.45,$0.41 ,8
mkt_760,Overture - US,flight to valencia spain,Advanced,Unassigned,Unassigned,flight,Position 5-10 Bid Strategy,Paused,$0.56 ,90,1.74,$0.56 ,2
mkt_761,Google - US,nice cheap flights,Broad,French Destinations,Nice,uncategorized,Position 2-5 Bid Strategy,Live,$10.00 ,559,1.31,$2.55 ,82
mkt_762,Yahoo - US,cheap international air ticket,Advanced,Geo Targeted Cincinnati,Cheap International Cincinnati,uncategorized,,Paused,$6.25 ,19,2.68,$0.99 ,1
mkt_763,Overture - Global,fly to nice,Advanced,Unassigned,Unassigned,nice,Position 1-2 Target,Paused,$3.13 ,"16,044",2.53,$0.40 ,12
mkt_764,Google - US,spain flight,Broad,Geo Targeted Philadelphia,Philadelphia to Spain Sale,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,41,1.48,$4.14 ,2
mkt_765,Yahoo - US,air travel in france,Standard,Paris & France Terms,France,uncategorized,,Live,$6.25 ,26,1,$0.51 ,1
mkt_766,Yahoo - US,cheap europe ticket,Advanced,Geo Targeted New York,Cheap Europe New York,uncategorized,,Paused,$6.25 ,410,4.81,$4.30 ,1
mkt_767,Google - US,overseas ticket,Broad,Google_Yearlong 2006,Google|Overseas,uncategorized,Position 5-10 Bid Strategy,Paused,$6.25 ,17,1.71,$1.66 ,1
mkt_768,Overture - US,air ticket price,Standard,Unassigned,Unassigned,airgeneral,Position 5-10 Bid Strategy,Paused,$0.53 ,"3,988",2.64,$0.49 ,10
